자치구별,평수,평당가격,,면적,평,가격,최종가격
,,,,84.79,25.69393939,"46,500",1809.765303
,,,,84.79,25.69393939,"47,500",1848.684986
,,,,76.51,23.18484848,"42,800",1846.033198
,,,,84.79,25.69393939,"47,000",1829.225144
,,,,44.94,13.61818182,"21,000",1542.056075
,,,,84.79,25.69393939,"46,800",1821.441208
,,,,44.52,13.49090909,"20,800",1541.778976
,,,,44.52,13.49090909,"19,320",1432.075472
,,,,58.46,17.71515152,"32,800",1851.522408
,,,,58.46,17.71515152,"33,500",1891.036606
,,,,38.64,11.70909091,"18,500",1579.968944
,,,,38.64,11.70909091,"18,000",1537.267081
,,,,44.52,13.49090909,"20,000",1482.479784
,,,,84.79,25.69393939,"48,000",1868.144828
,,,,76.51,23.18484848,"43,000",1854.659522
,,,,44.52,13.49090909,"18,450",1367.587601
,,,,58.46,17.71515152,"32,000",1806.363325
,,,,44.52,13.49090909,"22,000",1630.727763
,,,,84.79,25.69393939,"48,000",1868.144828
,,,,44.52,13.49090909,"19,950",1478.773585
,,,,58.46,17.71515152,"35,000",1975.709887
,,,,58.46,17.71515152,"31,000",1749.914471
,,,,84.79,25.69393939,"47,000",1829.225144
,,,,58.46,17.71515152,"29,800",1682.175847
,,,,76.51,23.18484848,"44,800",1932.296432
,,,,44.94,13.61818182,"22,000",1615.487316
,,,,58.46,17.71515152,"33,900",1913.616148
,,,,44.94,13.61818182,"21,900",1608.144192
,,,,38.64,11.70909091,"19,000",1622.670807
,,,,38.64,11.70909091,"19,000",1622.670807
,,,,58.46,17.71515152,"32,000",1806.363325
,,,,38.64,11.70909091,"19,000",1622.670807
,,,,76.51,23.18484848,"44,300",1910.730623
,,,,84.79,25.69393939,"47,500",1848.684986
,,,,38.64,11.70909091,"19,100",1631.21118
,,,,84.79,25.69393939,"47,900",1864.25286
,,,,76.51,23.18484848,"43,000",1854.659522
,,,,58.46,17.71515152,"33,800",1907.971262
,,,,84.79,25.69393939,"48,000",1868.144828
,,,,58.46,17.71515152,"30,500",1721.690044
,,,,58.46,17.71515152,"34,000",1919.261033
,,,,58.46,17.71515152,"34,000",1919.261033
,,,,84.79,25.69393939,"46,500",1809.765303
,,,,58.46,17.71515152,"33,800",1907.971262
,,,,58.46,17.71515152,"34,000",1919.261033
,,,,84.79,25.69393939,"47,700",1856.468923
,,,,84.79,25.69393939,"47,700",1856.468923
,,,,84.79,25.69393939,"47,900",1864.25286
,,,,84.79,25.69393939,"44,950",1749.439792
,,,,84.79,25.69393939,"46,000",1790.305461
,,,,76.51,23.18484848,"42,900",1850.34636
,,,,58.46,17.71515152,"34,800",1964.420116
,,,,58.46,17.71515152,"32,000",1806.363325
,,,,76.51,23.18484848,"39,900",1720.95151
,,,,58.46,17.71515152,"34,000",1919.261033
,,,,58.46,17.71515152,"34,000",1919.261033
,,,,84.79,25.69393939,"44,950",1749.439792
,,,,76.51,23.18484848,"42,500",1833.093713
,,,,84.79,25.69393939,"47,700",1856.468923
,,,,58.46,17.71515152,"32,000",1806.363325
,,,,44.52,13.49090909,"21,500",1593.665768
,,,,44.52,13.49090909,"18,000",1334.231806
,,,,76.51,23.18484848,"42,800",1846.033198
,,,,38.64,11.70909091,"17,900",1528.726708
,,,,84.79,25.69393939,"46,000",1790.305461
,,,,44.52,13.49090909,"22,000",1630.727763
,,,,84.79,25.69393939,"45,900",1786.413492
,,,,76.51,23.18484848,"45,900",1979.74121
,,,,76.51,23.18484848,"45,400",1958.175402
,,,,58.46,17.71515152,"34,500",1947.48546
,,,,44.52,13.49090909,"20,700",1534.366577
,,,,44.94,13.61818182,"21,900",1608.144192
,,,,84.79,25.69393939,"49,000",1907.064512
,,,,58.46,17.71515152,"33,000",1862.812179
,,,,58.46,17.71515152,"32,000",1806.363325
,,,,76.51,23.18484848,"46,000",1984.054372
,,,,76.51,23.18484848,"45,500",1962.488564
,,,,58.46,17.71515152,"32,400",1828.942867
,,,,58.46,17.71515152,"29,500",1665.241191
,,,,44.52,13.49090909,"22,350",1656.671159
,,,,38.64,11.70909091,"18,000",1537.267081
,,,,38.64,11.70909091,"18,900",1614.130435
,,,,58.46,17.71515152,"32,000",1806.363325
,,,,44.52,13.49090909,"20,000",1482.479784
,,,,38.64,11.70909091,"17,900",1528.726708
,,,,76.51,23.18484848,"41,300",1781.335773
,,,,76.51,23.18484848,"43,400",1871.912168
,,,,44.1,13.36363636,"19,400",1451.70068
,,,,44.1,13.36363636,"19,180",1435.238095
,,,,44.1,13.36363636,"19,400",1451.70068
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"19,500",1459.183673
,,,,44.1,13.36363636,"18,450",1380.612245
,,,,44.1,13.36363636,"19,300",1444.217687
,,,,44.1,13.36363636,"18,250",1365.646259
,,,,44.1,13.36363636,"19,400",1451.70068
,,,,44.1,13.36363636,"20,000",1496.598639
,,,,44.1,13.36363636,"18,800",1406.802721
,,,,44.1,13.36363636,"19,750",1477.891156
,,,,44.1,13.36363636,"19,700",1474.14966
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"18,800",1406.802721
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"19,300",1444.217687
,,,,44.1,13.36363636,"18,200",1361.904762
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"20,000",1496.598639
,,,,44.1,13.36363636,"19,100",1429.251701
,,,,44.1,13.36363636,"18,000",1346.938776
,,,,44.1,13.36363636,"19,850",1485.37415
,,,,44.1,13.36363636,"19,700",1474.14966
,,,,44.1,13.36363636,"19,400",1451.70068
,,,,44.1,13.36363636,"19,900",1489.115646
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"19,700",1474.14966
,,,,44.1,13.36363636,"19,400",1451.70068
,,,,44.1,13.36363636,"20,000",1496.598639
,,,,44.1,13.36363636,"19,900",1489.115646
,,,,44.1,13.36363636,"20,300",1519.047619
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"19,700",1474.14966
,,,,44.1,13.36363636,"19,900",1489.115646
,,,,44.1,13.36363636,"20,400",1526.530612
,,,,44.1,13.36363636,"20,000",1496.598639
,,,,44.1,13.36363636,"19,700",1474.14966
,,,,44.1,13.36363636,"20,900",1563.945578
,,,,44.1,13.36363636,"19,900",1489.115646
,,,,44.1,13.36363636,"20,900",1563.945578
,,,,44.1,13.36363636,"20,800",1556.462585
,,,,44.1,13.36363636,"20,700",1548.979592
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"20,700",1548.979592
,,,,44.1,13.36363636,"19,800",1481.632653
,,,,44.1,13.36363636,"20,900",1563.945578
,,,,44.1,13.36363636,"21,000",1571.428571
,,,,44.1,13.36363636,"20,250",1515.306122
,,,,44.1,13.36363636,"20,000",1496.598639
,,,,44.1,13.36363636,"21,000",1571.428571
,,,,44.1,13.36363636,"20,900",1563.945578
,,,,44.1,13.36363636,"20,800",1556.462585
,,,,44.1,13.36363636,"19,700",1474.14966
,,,,44.1,13.36363636,"22,000",1646.258503
,,,,44.1,13.36363636,"21,000",1571.428571
,,,,44.1,13.36363636,"21,400",1601.360544
,,,,44.1,13.36363636,"19,400",1451.70068
,,,,44.1,13.36363636,"20,920",1565.442177
,,,,44.1,13.36363636,"20,000",1496.598639
,,,,44.1,13.36363636,"20,500",1534.013605
,,,,44.1,13.36363636,"21,000",1571.428571
,,,,44.1,13.36363636,"20,300",1519.047619
,,,,44.1,13.36363636,"18,400",1376.870748
,,,,44.1,13.36363636,"20,300",1519.047619
,,,,44.1,13.36363636,"17,700",1324.489796
,,,,44.1,13.36363636,"20,200",1511.564626
,,,,44.1,13.36363636,"16,000",1197.278912
,,,,44.1,13.36363636,"16,500",1234.693878
,,,,44.1,13.36363636,"17,200",1287.07483
,,,,44.1,13.36363636,"17,800",1331.972789
,,,,44.1,13.36363636,"17,300",1294.557823
,,,,44.1,13.36363636,"17,500",1309.52381
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"18,000",1346.938776
,,,,44.1,13.36363636,"17,550",1313.265306
,,,,44.1,13.36363636,"18,800",1406.802721
,,,,44.1,13.36363636,"18,500",1384.353741
,,,,44.1,13.36363636,"17,800",1331.972789
,,,,44.1,13.36363636,"16,950",1268.367347
,,,,44.1,13.36363636,"18,000",1346.938776
,,,,44.1,13.36363636,"18,800",1406.802721
,,,,44.1,13.36363636,"17,200",1287.07483
,,,,44.1,13.36363636,"22,000",1646.258503
,,,,44.1,13.36363636,"17,650",1320.748299
,,,,44.1,13.36363636,"18,200",1361.904762
,,,,44.1,13.36363636,"19,500",1459.183673
,,,,44.1,13.36363636,"18,200",1361.904762
,,,,44.1,13.36363636,"17,400",1302.040816
,,,,44.1,13.36363636,"18,000",1346.938776
,,,,44.1,13.36363636,"19,300",1444.217687
,,,,44.1,13.36363636,"18,500",1384.353741
,,,,44.1,13.36363636,"17,000",1272.108844
,,,,44.1,13.36363636,"18,000",1346.938776
,,,,44.1,13.36363636,"17,800",1331.972789
,,,,44.1,13.36363636,"19,400",1451.70068
,,,,44.1,13.36363636,"18,500",1384.353741
,,,,44.1,13.36363636,"17,500",1309.52381
,,,,44.1,13.36363636,"18,100",1354.421769
,,,,44.1,13.36363636,"19,650",1470.408163
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"17,800",1331.972789
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"18,200",1361.904762
,,,,44.1,13.36363636,"19,900",1489.115646
,,,,44.1,13.36363636,"18,800",1406.802721
,,,,44.1,13.36363636,"18,700",1399.319728
,,,,44.1,13.36363636,"19,900",1489.115646
,,,,44.1,13.36363636,"19,800",1481.632653
,,,,44.1,13.36363636,"18,000",1346.938776
,,,,44.1,13.36363636,"18,500",1384.353741
,,,,44.1,13.36363636,"19,650",1470.408163
,,,,44.1,13.36363636,"20,000",1496.598639
,,,,44.1,13.36363636,"19,700",1474.14966
,,,,44.1,13.36363636,"20,000",1496.598639
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"21,000",1571.428571
,,,,44.1,13.36363636,"19,700",1474.14966
,,,,44.1,13.36363636,"20,000",1496.598639
,,,,44.1,13.36363636,"19,000",1421.768707
,,,,44.1,13.36363636,"19,800",1481.632653
,,,,44.1,13.36363636,"20,000",1496.598639
,,,,44.1,13.36363636,"18,500",1384.353741
,,,,44.1,13.36363636,"18,500",1384.353741
,,,,44.1,13.36363636,"19,600",1466.666667
,,,,49.72,15.06666667,"26,000",1725.663717
,,,,49.72,15.06666667,"24,000",1592.920354
,,,,49.72,15.06666667,"25,900",1719.026549
,,,,49.72,15.06666667,"24,800",1646.017699
,,,,49.72,15.06666667,"24,000",1592.920354
,,,,49.72,15.06666667,"26,000",1725.663717
,,,,49.72,15.06666667,"25,500",1692.477876
,,,,49.72,15.06666667,"25,200",1672.566372
,,,,49.72,15.06666667,"26,000",1725.663717
,,,,49.72,15.06666667,"25,500",1692.477876
,,,,49.72,15.06666667,"25,000",1659.292035
,,,,49.72,15.06666667,"25,900",1719.026549
,,,,49.72,15.06666667,"25,900",1719.026549
,,,,49.72,15.06666667,"25,000",1659.292035
,,,,49.72,15.06666667,"23,500",1559.734513
,,,,49.72,15.06666667,"23,300",1546.460177
,,,,49.72,15.06666667,"23,000",1526.548673
,,,,49.72,15.06666667,"26,000",1725.663717
,,,,49.72,15.06666667,"24,900",1652.654867
,,,,49.72,15.06666667,"25,000",1659.292035
,,,,49.72,15.06666667,"22,500",1493.362832
,,,,49.72,15.06666667,"23,900",1586.283186
,,,,49.72,15.06666667,"26,000",1725.663717
,,,,49.72,15.06666667,"23,800",1579.646018
,,,,49.72,15.06666667,"24,800",1646.017699
,,,,49.72,15.06666667,"25,900",1719.026549
,,,,49.72,15.06666667,"26,500",1758.849558
,,,,49.72,15.06666667,"25,300",1679.20354
,,,,49.72,15.06666667,"23,400",1553.097345
,,,,49.72,15.06666667,"26,400",1752.212389
,,,,49.72,15.06666667,"25,900",1719.026549
,,,,49.72,15.06666667,"26,400",1752.212389
,,,,49.72,15.06666667,"25,500",1692.477876
,,,,49.72,15.06666667,"24,500",1626.106195
,,,,49.72,15.06666667,"26,000",1725.663717
,,,,49.72,15.06666667,"26,000",1725.663717
,,,,49.72,15.06666667,"24,500",1626.106195
,,,,49.72,15.06666667,"25,900",1719.026549
,,,,49.72,15.06666667,"26,300",1745.575221
,,,,49.72,15.06666667,"24,000",1592.920354
,,,,49.72,15.06666667,"24,900",1652.654867
,,,,49.72,15.06666667,"24,000",1592.920354
,,,,49.72,15.06666667,"24,450",1622.787611
,,,,49.72,15.06666667,"24,500",1626.106195
,,,,49.72,15.06666667,"27,000",1792.035398
,,,,49.72,15.06666667,"24,400",1619.469027
,,,,49.72,15.06666667,"26,500",1758.849558
,,,,49.72,15.06666667,"26,500",1758.849558
,,,,49.72,15.06666667,"24,000",1592.920354
,,,,49.72,15.06666667,"25,800",1712.389381
,,,,49.72,15.06666667,"26,500",1758.849558
,,,,49.72,15.06666667,"23,500",1559.734513
,,,,49.72,15.06666667,"26,700",1772.123894
,,,,49.72,15.06666667,"26,800",1778.761062
,,,,49.72,15.06666667,"26,500",1758.849558
,,,,49.72,15.06666667,"26,300",1745.575221
,,,,49.72,15.06666667,"24,900",1652.654867
,,,,49.72,15.06666667,"28,200",1871.681416
,,,,49.72,15.06666667,"24,500",1626.106195
,,,,49.72,15.06666667,"23,800",1579.646018
,,,,49.72,15.06666667,"24,550",1629.424779
,,,,49.72,15.06666667,"26,200",1738.938053
,,,,49.72,15.06666667,"24,900",1652.654867
,,,,49.72,15.06666667,"25,200",1672.566372
,,,,49.72,15.06666667,"23,150",1536.504425
,,,,49.72,15.06666667,"26,400",1752.212389
,,,,59.88,18.14545455,"28,000",1543.086172
,,,,59.88,18.14545455,"29,000",1598.196393
,,,,59.88,18.14545455,"25,900",1427.354709
,,,,85,25.75757576,"44,500",1727.647059
,,,,59.88,18.14545455,"29,500",1625.751503
,,,,114.87,34.80909091,"49,000",1407.678245
,,,,59.88,18.14545455,"29,000",1598.196393
,,,,59.88,18.14545455,"29,000",1598.196393
,,,,114.87,34.80909091,"49,400",1419.169496
,,,,114.87,34.80909091,"45,000",1292.765735
,,,,114.87,34.80909091,"49,000",1407.678245
,,,,114.87,34.80909091,"48,400",1390.441369
,,,,59.88,18.14545455,"29,500",1625.751503
,,,,85,25.75757576,"41,000",1591.764706
,,,,59.88,18.14545455,"29,900",1647.795591
,,,,59.88,18.14545455,"25,600",1410.821643
,,,,85,25.75757576,"40,700",1580.117647
,,,,85,25.75757576,"42,000",1630.588235
,,,,59.88,18.14545455,"29,750",1639.529058
,,,,85,25.75757576,"43,750",1698.529412
,,,,114.87,34.80909091,"49,400",1419.169496
,,,,85,25.75757576,"44,000",1708.235294
,,,,59.88,18.14545455,"30,000",1653.306613
,,,,114.87,34.80909091,"48,900",1404.805432
,,,,114.87,34.80909091,"49,500",1422.042309
,,,,114.87,34.80909091,"49,400",1419.169496
,,,,85,25.75757576,"43,600",1692.705882
,,,,114.87,34.80909091,"48,800",1401.932619
,,,,85,25.75757576,"44,500",1727.647059
,,,,59.88,18.14545455,"28,700",1581.663327
,,,,59.88,18.14545455,"32,000",1763.527054
,,,,59.88,18.14545455,"30,500",1680.861723
,,,,84.87,25.71818182,"41,000",1594.202899
,,,,59.94,18.16363636,"30,000",1651.651652
,,,,59.94,18.16363636,"26,500",1458.958959
,,,,84.87,25.71818182,"44,000",1710.851891
,,,,84.87,25.71818182,"42,900",1668.080594
,,,,59.94,18.16363636,"30,200",1662.662663
,,,,84.87,25.71818182,"43,900",1706.963591
,,,,84.87,25.71818182,"44,500",1730.29339
,,,,84.87,25.71818182,"44,000",1710.851891
,,,,59.94,18.16363636,"30,000",1651.651652
,,,,84.87,25.71818182,"43,900",1706.963591
,,,,59.94,18.16363636,"30,000",1651.651652
,,,,49.5,15,"26,050",1736.666667
,,,,49.5,15,"23,000",1533.333333
,,,,39.78,12.05454545,"19,800",1642.533937
,,,,49.85,15.10606061,"25,600",1694.684052
,,,,49.5,15,"24,000",1600
,,,,49.5,15,"25,300",1686.666667
,,,,39.78,12.05454545,"19,750",1638.386124
,,,,39.78,12.05454545,"19,500",1617.647059
,,,,49.5,15,"26,200",1746.666667
,,,,49.5,15,"24,800",1653.333333
,,,,39.78,12.05454545,"19,500",1617.647059
,,,,39.92,12.0969697,"17,900",1479.709419
,,,,49.85,15.10606061,"24,500",1621.865597
,,,,39.91,12.09393939,"19,400",1604.109246
,,,,44.1,13.36363636,"24,900",1863.265306
,,,,49.5,15,"27,300",1820
,,,,49.5,15,"24,850",1656.666667
,,,,39.91,12.09393939,"19,000",1571.034828
,,,,49.5,15,"24,800",1653.333333
,,,,49.5,15,"26,200",1746.666667
,,,,49.85,15.10606061,"24,000",1588.766299
,,,,44.1,13.36363636,"23,900",1788.435374
,,,,49.5,15,"24,850",1656.666667
,,,,44.1,13.36363636,"23,500",1758.503401
,,,,59.46,18.01818182,"28,000",1553.985873
,,,,49.85,15.10606061,"23,500",1555.667001
,,,,49.5,15,"26,700",1780
,,,,39.92,12.0969697,"18,600",1537.57515
,,,,39.91,12.09393939,"19,500",1612.37785
,,,,49.85,15.10606061,"25,800",1707.923771
,,,,39.78,12.05454545,"19,900",1650.829563
,,,,59.46,18.01818182,"31,900",1770.433905
,,,,39.78,12.05454545,"20,000",1659.125189
,,,,49.5,15,"24,925",1661.666667
,,,,39.78,12.05454545,"18,000",1493.21267
,,,,39.92,12.0969697,"19,300",1595.440882
,,,,49.5,15,"26,300",1753.333333
,,,,39.92,12.0969697,"17,650",1459.043086
,,,,39.78,12.05454545,"19,400",1609.351433
,,,,49.85,15.10606061,"25,900",1714.543631
,,,,39.78,12.05454545,"19,300",1601.055807
,,,,39.78,12.05454545,"20,000",1659.125189
,,,,49.5,15,"26,000",1733.333333
,,,,49.5,15,"24,300",1620
,,,,39.91,12.09393939,"18,200",1504.885993
,,,,39.91,12.09393939,"19,500",1612.37785
,,,,39.78,12.05454545,"19,700",1634.238311
,,,,49.5,15,"24,550",1636.666667
,,,,44.1,13.36363636,"21,000",1571.428571
,,,,39.78,12.05454545,"19,800",1642.533937
,,,,59.87,18.14242424,"27,300",1504.760314
,,,,49.5,15,"24,700",1646.666667
,,,,39.78,12.05454545,"20,000",1659.125189
,,,,39.78,12.05454545,"19,200",1592.760181
,,,,49.5,15,"26,300",1753.333333
,,,,49.85,15.10606061,"25,800",1707.923771
,,,,39.91,12.09393939,"19,000",1571.034828
,,,,39.91,12.09393939,"19,100",1579.303433
,,,,49.5,15,"24,800",1653.333333
,,,,49.5,15,"24,900",1660
,,,,39.91,12.09393939,"19,100",1579.303433
,,,,39.92,12.0969697,"17,800",1471.442886
,,,,39.91,12.09393939,"21,200",1752.944124
,,,,39.91,12.09393939,"19,300",1595.840641
,,,,39.78,12.05454545,"19,250",1596.907994
,,,,49.5,15,"26,500",1766.666667
,,,,39.91,12.09393939,"19,350",1599.974944
,,,,49.85,15.10606061,"26,750",1770.812437
,,,,39.78,12.05454545,"19,800",1642.533937
,,,,39.91,12.09393939,"20,000",1653.720872
,,,,49.85,15.10606061,"24,600",1628.485456
,,,,49.5,15,"24,900",1660
,,,,49.85,15.10606061,"25,800",1707.923771
,,,,59.22,17.94545455,"28,700",1599.29078
,,,,39.91,12.09393939,"20,000",1653.720872
,,,,59.22,17.94545455,"29,500",1643.870314
,,,,49.5,15,"26,800",1786.666667
,,,,49.5,15,"25,900",1726.666667
,,,,44.1,13.36363636,"25,500",1908.163265
,,,,39.91,12.09393939,"19,250",1591.706339
,,,,49.5,15,"25,650",1710
,,,,44.1,13.36363636,"24,400",1825.85034
,,,,39.78,12.05454545,"19,500",1617.647059
,,,,59.22,17.94545455,"30,450",1696.808511
,,,,49.5,15,"26,950",1796.666667
,,,,44.1,13.36363636,"25,000",1870.748299
,,,,39.92,12.0969697,"19,350",1599.574148
,,,,39.78,12.05454545,"18,500",1534.690799
,,,,49.5,15,"24,300",1620
,,,,49.5,15,"25,000",1666.666667
,,,,39.78,12.05454545,"19,500",1617.647059
,,,,39.78,12.05454545,"20,500",1700.603318
,,,,49.5,15,"26,000",1733.333333
,,,,49.5,15,"23,250",1550
,,,,49.85,15.10606061,"27,800",1840.320963
,,,,44.1,13.36363636,"25,300",1893.197279
,,,,44.1,13.36363636,"24,200",1810.884354
,,,,49.5,15,"25,000",1666.666667
,,,,59.46,18.01818182,"29,000",1609.485368
,,,,49.5,15,"25,500",1700
,,,,49.5,15,"25,500",1700
,,,,39.91,12.09393939,"20,000",1653.720872
,,,,39.91,12.09393939,"19,500",1612.37785
,,,,39.78,12.05454545,"19,950",1654.977376
,,,,49.5,15,"26,400",1760
,,,,49.5,15,"26,770",1784.666667
,,,,49.5,15,"24,800",1653.333333
,,,,49.5,15,"25,850",1723.333333
,,,,44.1,13.36363636,"24,800",1855.782313
,,,,49.85,15.10606061,"24,800",1641.725176
,,,,49.5,15,"26,200",1746.666667
,,,,49.5,15,"27,300",1820
,,,,39.78,12.05454545,"20,500",1700.603318
,,,,49.5,15,"26,200",1746.666667
,,,,39.91,12.09393939,"20,750",1715.735405
,,,,49.5,15,"26,500",1766.666667
,,,,49.5,15,"25,350",1690
,,,,44.1,13.36363636,"24,800",1855.782313
,,,,39.92,12.0969697,"19,300",1595.440882
,,,,49.5,15,"25,200",1680
,,,,39.92,12.0969697,"19,400",1603.707415
,,,,39.78,12.05454545,"18,000",1493.21267
,,,,49.5,15,"27,000",1800
,,,,39.92,12.0969697,"20,000",1653.306613
,,,,49.5,15,"25,800",1720
,,,,49.5,15,"25,500",1700
,,,,39.91,12.09393939,"20,000",1653.720872
,,,,49.5,15,"25,700",1713.333333
,,,,44.1,13.36363636,"26,000",1945.578231
,,,,49.5,15,"25,000",1666.666667
,,,,49.85,15.10606061,"26,800",1774.122367
,,,,59.22,17.94545455,"30,500",1699.594732
,,,,49.85,15.10606061,"26,000",1721.16349
,,,,49.85,15.10606061,"26,000",1721.16349
,,,,44.1,13.36363636,"25,200",1885.714286
,,,,44.1,13.36363636,"25,000",1870.748299
,,,,49.5,15,"23,900",1593.333333
,,,,39.78,12.05454545,"21,500",1783.559578
,,,,49.5,15,"26,300",1753.333333
,,,,39.78,12.05454545,"21,000",1742.081448
,,,,49.85,15.10606061,"25,500",1688.064193
,,,,39.91,12.09393939,"20,500",1695.063894
,,,,49.5,15,"24,700",1646.666667
,,,,49.5,15,"25,950",1730
,,,,59.22,17.94545455,"31,000",1727.45694
,,,,49.5,15,"24,500",1633.333333
,,,,49.5,15,"25,900",1726.666667
,,,,49.5,15,"25,900",1726.666667
,,,,39.91,12.09393939,"20,800",1719.869707
,,,,49.5,15,"25,100",1673.333333
,,,,39.91,12.09393939,"20,100",1661.989476
,,,,39.78,12.05454545,"20,000",1659.125189
,,,,39.78,12.05454545,"21,400",1775.263952
,,,,49.85,15.10606061,"25,300",1674.824473
,,,,49.85,15.10606061,"24,800",1641.725176
,,,,39.78,12.05454545,"20,500",1700.603318
,,,,39.92,12.0969697,"21,000",1735.971944
,,,,49.85,15.10606061,"25,500",1688.064193
,,,,39.78,12.05454545,"18,000",1493.21267
,,,,59.87,18.14242424,"30,000",1653.582763
,,,,49.5,15,"26,650",1776.666667
,,,,59.46,18.01818182,"29,700",1648.335015
,,,,49.5,15,"28,800",1920
,,,,49.5,15,"27,400",1826.666667
,,,,49.5,15,"27,500",1833.333333
,,,,49.5,15,"26,900",1793.333333
,,,,49.5,15,"25,500",1700
,,,,49.5,15,"25,600",1706.666667
,,,,59.22,17.94545455,"32,000",1783.181358
,,,,44.1,13.36363636,"25,100",1878.231293
,,,,49.5,15,"27,000",1800
,,,,49.85,15.10606061,"27,000",1787.362086
,,,,49.5,15,"26,700",1780
,,,,44.1,13.36363636,"24,700",1848.29932
,,,,49.5,15,"27,000",1800
,,,,39.78,12.05454545,"20,500",1700.603318
,,,,39.78,12.05454545,"20,450",1696.455505
,,,,49.5,15,"25,000",1666.666667
,,,,39.78,12.05454545,"21,300",1766.968326
,,,,44.1,13.36363636,"25,250",1889.455782
,,,,39.91,12.09393939,"21,000",1736.406916
,,,,39.91,12.09393939,"19,900",1645.452268
,,,,39.91,12.09393939,"21,000",1736.406916
,,,,49.85,15.10606061,"26,900",1780.742227
,,,,39.78,12.05454545,"21,700",1800.15083
,,,,49.5,15,"24,800",1653.333333
,,,,59.87,18.14242424,"28,300",1559.879739
,,,,39.78,12.05454545,"22,800",1891.402715
,,,,49.5,15,"26,400",1760
,,,,59.87,18.14242424,"29,750",1639.802906
,,,,59.22,17.94545455,"32,350",1802.684904
,,,,39.91,12.09393939,"21,000",1736.406916
,,,,39.92,12.0969697,"20,500",1694.639279
,,,,59.22,17.94545455,"31,800",1772.036474
,,,,49.5,15,"27,000",1800
,,,,39.91,12.09393939,"21,350",1765.347031
,,,,39.78,12.05454545,"20,500",1700.603318
,,,,49.85,15.10606061,"27,000",1787.362086
,,,,39.91,12.09393939,"19,700",1628.915059
,,,,49.5,15,"26,500",1766.666667
,,,,49.5,15,"27,000",1800
,,,,39.91,12.09393939,"20,750",1715.735405
,,,,39.92,12.0969697,"21,000",1735.971944
,,,,49.85,15.10606061,"24,800",1641.725176
,,,,49.5,15,"25,800",1720
,,,,39.91,12.09393939,"21,600",1786.018542
,,,,44.1,13.36363636,"26,500",1982.993197
,,,,49.5,15,"26,600",1773.333333
,,,,44.1,13.36363636,"25,500",1908.163265
,,,,49.5,15,"27,100",1806.666667
,,,,44.1,13.36363636,"25,500",1908.163265
,,,,59.46,18.01818182,"30,000",1664.984864
,,,,44.1,13.36363636,"24,800",1855.782313
,,,,39.92,12.0969697,"20,900",1727.705411
,,,,59.22,17.94545455,"29,900",1666.160081
,,,,39.91,12.09393939,"22,300",1843.898772
,,,,59.46,18.01818182,"30,800",1709.38446
,,,,49.5,15,"26,750",1783.333333
,,,,39.78,12.05454545,"21,400",1775.263952
,,,,49.5,15,"27,000",1800
,,,,49.5,15,"24,750",1650
,,,,59.7,18.09090909,"30,700",1696.984925
,,,,49.85,15.10606061,"26,000",1721.16349
,,,,49.5,15,"26,500",1766.666667
,,,,49.5,15,"26,500",1766.666667
,,,,44.1,13.36363636,"25,800",1930.612245
,,,,44.1,13.36363636,"25,800",1930.612245
,,,,39.78,12.05454545,"22,800",1891.402715
,,,,49.85,15.10606061,"26,000",1721.16349
,,,,44.1,13.36363636,"24,250",1814.62585
,,,,49.5,15,"26,800",1786.666667
,,,,49.85,15.10606061,"29,000",1919.759278
,,,,49.5,15,"27,800",1853.333333
,,,,49.5,15,"27,000",1800
,,,,49.5,15,"22,000",1466.666667
,,,,59.46,18.01818182,"30,000",1664.984864
,,,,39.91,12.09393939,"21,900",1810.824355
,,,,44.1,13.36363636,"25,800",1930.612245
,,,,39.91,12.09393939,"18,900",1562.766224
,,,,39.78,12.05454545,"22,040",1828.355958
,,,,39.92,12.0969697,"20,400",1686.372745
,,,,49.5,15,"26,450",1763.333333
,,,,49.85,15.10606061,"27,900",1846.940822
,,,,39.78,12.05454545,"21,900",1816.742081
,,,,39.91,12.09393939,"21,500",1777.749937
,,,,59.87,18.14242424,"32,300",1780.357441
,,,,49.5,15,"26,400",1760
,,,,49.5,15,"26,800",1786.666667
,,,,49.85,15.10606061,"28,500",1886.65998
,,,,49.5,15,"26,000",1733.333333
,,,,49.5,15,"26,800",1786.666667
,,,,49.85,15.10606061,"26,800",1774.122367
,,,,59.22,17.94545455,"34,000",1894.630193
,,,,59.87,18.14242424,"29,350",1617.755136
,,,,59.87,18.14242424,"31,400",1730.749958
