시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,Latitude,Longitude,해제사유발생일,등기일자,거래유형,중개사소재지
서울특별시 마포구 공덕동,371,371,0,공덕1삼성래미안,84.94,202310,28,"134,000",7,1999,마포대로 115-8,37.5465529,126.9511665,,,중개거래,서울 마포구
서울특별시 마포구 공덕동,371,371,0,공덕1삼성래미안,84.94,202311,4,"134,000",10,1999,마포대로 115-8,37.5465529,126.9511665,,,중개거래,서울 마포구
서울특별시 마포구 공덕동,467,467,0,롯데캐슬프레지던트,191.872,202310,28,"250,000",26,2009,마포대로 109,37.544931,126.9505963,,,중개거래,"서울 마포구, 서울 용산구"
서울특별시 마포구 대흥동,12-41,12,41,서희스타힐스,12.85,202311,10,"17,800",20,2014,신촌로 160,37.5564865,126.9395429,,,중개거래,서울 마포구
서울특별시 마포구 대흥동,12-41,12,41,서희스타힐스,12.85,202311,13,"17,600",11,2014,신촌로 160,37.5564865,126.9395429,,,중개거래,서울 마포구
서울특별시 마포구 도화동,550,550,0,삼성,84.985,202311,9,"121,000",17,1997,도화길 28,,,,20231120,중개거래,서울 마포구
서울특별시 마포구 도화동,353,353,0,현대홈타운,113.25,202310,28,"133,000",9,2000,새창로8길 72,37.5377841,126.9517874,,,중개거래,서울 마포구
서울특별시 마포구 동교동,200-38,200,38,광남벨라스1동,135.89,202311,1,"126,500",2,2003,동교로27길 7,37.5585053,126.9228088,,,중개거래,서울 마포구
서울특별시 마포구 마포동,449,449,0,비체힐리버뷰,18.7586,202310,27,"14,500",6,2012,마포대로4나길 71,37.5363239,126.9453837,,,중개거래,서울 마포구
서울특별시 마포구 마포동,449,449,0,비체힐리버뷰,23.0461,202311,21,"16,500",4,2012,마포대로4나길 71,37.5363239,126.9453837,,,중개거래,서울 마포구
서울특별시 마포구 망원동,496,496,0,대림1,84.96,202311,1,"110,000",7,2002,망원로2길 103,37.5534332,126.9048551,,,중개거래,서울 마포구
서울특별시 마포구 망원동,518,518,0,신부파스카5차,37.21,202310,28,"36,500",7,2013,방울내로11길 73,37.562077,126.9020277,,,중개거래,서울 마포구
서울특별시 마포구 망원동,518,518,0,신부파스카5차,37.21,202311,13,"37,900",6,2013,방울내로11길 73,37.562077,126.9020277,,,중개거래,서울 마포구
서울특별시 마포구 망원동,500,500,0,한강1차대주피오레,79.38,202311,1,"100,000",10,2003,동교로3길 67,37.5535342,126.9004941,,,중개거래,서울 마포구
서울특별시 마포구 상암동,1637,1637,0,상암월드컵파크2단지,59.92,202310,29,"91,300",14,2003,월드컵북로47길 46,37.5748394,126.8915772,,,중개거래,서울 마포구
서울특별시 마포구 상암동,1655,1655,0,상암월드컵파크4단지,84.66,202311,14,"112,000",2,2006,상암산로1길 24,37.577686,126.8886889,,,중개거래,서울 마포구
서울특별시 마포구 성산동,446,446,0,성산시영(유원),59.43,202310,31,"90,000",14,1986,월드컵북로 235,37.572115,126.9018923,,,직거래,-
서울특별시 마포구 신공덕동,15-80,15,80,공덕프로포즈Ⅱ,14.03,202311,9,"17,000",17,2015,만리재로 35,37.5549999,126.9659293,,20231110,직거래,-
서울특별시 마포구 신공덕동,167,167,0,대우메트로디오빌,34.39,202310,31,"40,000",22,2005,백범로 199,37.5435,126.9528668,,,중개거래,서울 마포구
서울특별시 마포구 신공덕동,167,167,0,대우메트로디오빌,29.11,202311,13,"35,000",23,2005,백범로 199,37.5435,126.9528668,,20231113,직거래,-
서울특별시 마포구 신공덕동,155,155,0,신공덕1차삼성래미안1아파트,84.9,202311,3,"130,000",18,2000,백범로37길 12,37.543481,126.955738,,,중개거래,서울 마포구
서울특별시 마포구 신수동,453,453,0,대원칸타빌,84.873,202311,16,"114,000",16,2004,창전로2길 10,37.5480837,126.9336587,,,중개거래,서울 마포구
서울특별시 마포구 신수동,450,450,0,신촌삼익,59.85,202311,8,"92,700",8,1997,신수로 107,37.546904,126.9344899,,,중개거래,서울 마포구
서울특별시 마포구 신수동,462,462,0,신촌숲아이파크,59.376,202310,28,"144,000",33,2019,광성로 17,37.5510707,126.9344114,,,중개거래,"서울 강남구, 서울 마포구"
서울특별시 마포구 신수동,462,462,0,신촌숲아이파크,59.751,202310,30,"142,800",23,2019,광성로 17,37.5510707,126.9344114,,,중개거래,서울 마포구
서울특별시 마포구 신수동,462,462,0,신촌숲아이파크,59.751,202311,18,"135,000",15,2019,광성로 17,37.5510707,126.9344114,,,중개거래,서울 마포구
서울특별시 마포구 신정동,30,30,0,서강GS,59.98,202311,22,"95,500",23,1999,창전로 26,37.5439767,126.9310986,,,중개거래,"경기 안산상록구, 서울 마포구"
서울특별시 마포구 아현동,802,802,0,마포센트럴 아이파크,111.1083,202311,8,"176,000",10,2017,마포대로 246,37.5555563,126.9592705,,,중개거래,서울 마포구
서울특별시 마포구 연남동,244-15,244,15,새마을,41.65,202311,18,"47,000",3,1970,성미산로23길 54,37.5658991,126.9204881,,,중개거래,서울 마포구
서울특별시 마포구 염리동,521,521,0,마포자이,84.692,202311,2,"169,000",13,2003,독막로42길 2,37.5433256,126.9451846,,,중개거래,서울 마포구
서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,59.7848,202311,3,"145,500",11,2021,대흥로24길 24,37.5546624,126.9474774,,,중개거래,서울 마포구
서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,59.7848,202311,11,"154,300",21,2021,대흥로24길 24,37.5546624,126.9474774,,,중개거래,서울 마포구
서울특별시 마포구 염리동,515-1,515,1,상록,58.71,202310,31,"76,000",2,1997,숭문길 106,37.55155,126.9482261,,,중개거래,서울 마포구
서울특별시 마포구 염리동,520,520,0,염리삼성래미안,59.52,202310,30,"108,000",17,2001,백범로25길 63,37.5489641,126.9467974,,,중개거래,서울 마포구
서울특별시 마포구 용강동,508,508,0,e편한세상마포리버파크,84.98,202311,6,"189,000",4,2016,토정로31길 24,37.5415624,126.9437176,,,중개거래,서울 마포구
서울특별시 마포구 창전동,442,442,0,서강오벨리스크스위트,84.96,202311,15,"97,000",5,2007,창전로 45,37.5465933,126.9318228,,,중개거래,서울 마포구
서울특별시 마포구 합정동,472,472,0,마포한강푸르지오,137.04,202310,31,"270,000",32,2015,월드컵로1길 14,37.5499947,126.9121946,,,중개거래,서울 마포구
서울특별시 마포구 현석동,225,225,0,래미안웰스트림,84.98,202311,5,"188,000",17,2016,토정로18길 11,37.543211,126.9355511,,,중개거래,"서울 마포구, 인천 연수구"
서울특별시 서대문구 남가좌동,388,388,0,DMC센트럴아이파크,84.94,202311,11,"114,000",17,2018,증가로 150,37.5791313,126.9206681,,,중개거래,"서울 서대문구, 서울 은평구"
서울특별시 서대문구 남가좌동,385,385,0,DMC파크뷰자이1단지,84.971,202311,11,"132,000",23,2015,가재울미래로 2,37.5722576,126.9178374,,,중개거래,서울 서대문구
서울특별시 서대문구 남가좌동,387,387,0,디엠씨엘가,13.03,202311,11,"14,000",8,2017,모래내로 151,37.5699522,126.9177853,,,중개거래,서울 서대문구
서울특별시 서대문구 남가좌동,379,379,0,래미안남가좌2차,114.793,202311,13,"123,000",4,2005,수색로6길 43,37.5719882,126.9126582,,,중개거래,서울 서대문구
서울특별시 서대문구 남가좌동,390,390,0,래미안루센티아,84.83,202311,3,"118,000",7,2020,거북골로 100,37.5761325,126.917483,,,중개거래,서울 서대문구
서울특별시 서대문구 남가좌동,105-1,105,1,창덕에버빌,99.57,202311,4,"69,500",17,1998,모래내로 143,37.5694885,126.9172149,,,중개거래,서울 서대문구
서울특별시 서대문구 남가좌동,105-1,105,1,창덕에버빌,99.57,202311,4,"69,500",17,1998,모래내로 143,37.5694885,126.9172149,20231122,,중개거래,서울 서대문구
서울특별시 서대문구 냉천동,260,260,0,동부센트레빌,59.86,202310,29,"75,000",17,2002,독립문로14길 74,37.5666065,126.9600124,,,중개거래,서울 서대문구
서울특별시 서대문구 대현동,144,144,0,럭키대현,83.38,202310,28,"91,800",3,1999,이화여대길 50-12,37.559518,126.9479577,,,중개거래,서울 서대문구
서울특별시 서대문구 북가좌동,453,453,0,DMC현대아파트,55.47,202310,30,"56,500",9,2000,응암로 33,37.5768017,126.9079405,,,중개거래,"경기 고양덕양구, 서울 서대문구"
서울특별시 서대문구 북가좌동,3-74,3,74,세라,84.85,202310,28,"38,300",2,2002,증가로24바길 13,37.5830448,126.9163671,,,중개거래,"서울 서대문구, 서울 은평구"
서울특별시 서대문구 북아현동,1013,1013,0,e편한세상신촌1단지,59.85,202311,4,"121,000",9,2018,북아현로1가길 20,37.5581532,126.9500426,,,중개거래,서울 서대문구
서울특별시 서대문구 북아현동,1013,1013,0,e편한세상신촌1단지,59.85,202311,9,"123,500",19,2018,북아현로1가길 20,37.5581532,126.9500426,,,중개거래,"서울 마포구, 서울 서대문구"
서울특별시 서대문구 북아현동,1013,1013,0,e편한세상신촌1단지,84.93,202311,10,"142,000",2,2018,북아현로1가길 20,37.5581532,126.9500426,,,중개거래,"서울 마포구, 서울 서대문구"
서울특별시 서대문구 북아현동,1013,1013,0,e편한세상신촌1단지,59.85,202311,11,"123,000",15,2018,북아현로1가길 20,37.5581532,126.9500426,,,중개거래,"서울 마포구, 서울 서대문구"
서울특별시 서대문구 북아현동,1013,1013,0,e편한세상신촌1단지,84.95,202311,11,"145,000",9,2018,북아현로1가길 20,37.5581532,126.9500426,,,중개거래,서울 서대문구
서울특별시 서대문구 북아현동,149,149,0,e편한세상신촌2단지,114.89,202311,8,"185,000",3,2018,북아현로1길 17,37.5582857,126.9538442,,,중개거래,서울 마포구
서울특별시 서대문구 북아현동,1011,1011,0,신촌푸르지오,84.9892,202310,28,"143,000",10,2015,북아현로1길 50,37.5602049,126.9521071,,,중개거래,서울 서대문구
서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,13.12,202310,28,"13,300",6,2014,연희로5길 54-11,37.5657907,126.9264348,,,중개거래,서울 서대문구
서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,26.88,202311,18,"25,000",14,2014,연희로5길 54-11,37.5657907,126.9264348,,,중개거래,서울 서대문구
서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,26.88,202311,21,"25,500",15,2014,연희로5길 54-11,37.5657907,126.9264348,,,중개거래,서울 서대문구
서울특별시 서대문구 연희동,105-16,105,16,충우,92.56,202310,30,"35,800",1,2003,연희로15길 131,37.5727424,126.9280406,,20231031,직거래,-
서울특별시 서대문구 연희동,712-25,712,25,파크빌,79.83,202311,10,"53,000",7,2003,홍연길 60,37.5760156,126.9300246,,,중개거래,"서울 서대문구, 서울 은평구"
서울특별시 서대문구 천연동,145,145,0,천연뜨란채,57.78,202310,29,"74,300",4,2006,독립문로8길 54,37.5675617,126.9584488,,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,457,457,0,동일,84.98,202311,2,"62,000",13,1997,홍은중앙로 81,37.5985174,126.9466579,,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,464,464,0,북한산더샵,84.832,202310,27,"107,000",10,2017,통일로 510,37.5598665,126.9708838,,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,464,464,0,북한산더샵,59.899,202311,15,"83,000",2,2017,통일로 510,37.5598665,126.9708838,,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,467,467,0,북한산두산위브,84.98,202311,7,"87,000",9,2020,홍은중앙로3길 9,37.5980188,126.9454447,,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,467,467,0,북한산두산위브,59.84,202311,17,"72,000",4,2020,홍은중앙로3길 9,37.5980188,126.9454447,,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,08월 26일,8,26,초원,49.26,202311,20,"26,500",1,1988,홍은중앙로 156,37.603908,126.9497981,,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,440-3,440,3,풍림1차,56.61,202311,9,"41,000",1,1988,통일로48가길 37,37.5947691,126.9420286,,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,440-3,440,3,풍림1차,64.53,202311,17,"46,300",11,1988,통일로48가길 37,37.5947691,126.9420286,,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,202-5,202,5,"현대(1,2차)",59.96,202311,6,"60,000",4,1988,연희로 377,37.5901113,126.9377353,,,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,202-5,202,5,"현대(1,2차)",59.97,202311,16,"43,000",10,1988,연희로 377,37.5901113,126.9377353,,20231116,중개거래,서울 서대문구
서울특별시 서대문구 홍은동,455,455,0,홍은동벽산,84.96,202311,13,"63,870",12,1997,세검정로1길 95,37.5953754,126.9448171,,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,464,464,0,무악재한화,84.28,202310,28,"95,000",8,2001,통일로 357,37.5598665,126.9708838,,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,456,456,0,성원,55.35,202311,8,"53,000",15,1998,모래내로 430,37.5836695,126.9428865,,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,456,456,0,성원,114.48,202311,8,"74,000",3,1998,모래내로 430,37.5836695,126.9428865,,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,454,454,0,유원하나,103.11,202310,28,"71,000",8,1996,세검정로 134,37.6005917,126.9587368,,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,104-1,104,1,인왕,56.79,202310,28,"52,500",4,1968,통일로32길 3,37.5854438,126.9492906,,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,104-1,104,1,인왕,56.79,202310,29,"54,000",1,1968,통일로32길 3,37.5854438,126.9492906,,20231117,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,104-1,104,1,인왕,56.66,202311,18,"55,000",6,1968,통일로32길 3,37.5854438,126.9492906,,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,469,469,0,인왕산한신휴플러스,124.423,202310,28,"105,000",7,2009,통일로 397,37.5598665,126.9708838,,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,453,453,0,청구1차,84.78,202311,10,"80,000",17,1994,통일로 348,37.5598665,126.9708838,,,중개거래,서울 서대문구
서울특별시 서대문구 홍제동,373,373,0,태영으뜸(데시앙),85.29,202311,6,"59,700",16,1998,세검정로3길 63,37.5936452,126.9467421,,,중개거래,서울 서대문구
서울특별시 서초구 반포동,Jan-79,79,1,덕동반포빌라트,128.18,202311,8,"120,000",1,2005,동광로49길 89,37.4965934,127.0003373,,,중개거래,경기 성남분당구
서울특별시 서초구 반포동,1343,1343,0,디에이치반포라클라스,84.9844,202311,4,"319,000",12,2021,서초중앙로 206,37.5006677,127.0139892,,,중개거래,서울 서초구
서울특별시 서초구 반포동,20-43,20,43,반포자이,165.446,202311,6,"580,000",13,2009,신반포로 270,37.5066137,127.0140157,,,중개거래,"서울 마포구, 서울 서초구"
서울특별시 서초구 반포동,107-19,107,19,정광아파트,95.65,202311,8,"99,000",1,2004,사평대로18길 19,37.4984896,126.9962985,,,중개거래,서울 서초구
서울특별시 서초구 방배동,424-28,424,28,롯데캐슬아르떼,84.9321,202310,27,"225,000",12,2013,방배천로18길 11,37.4836227,126.9844468,,,중개거래,서울 서초구
서울특별시 서초구 방배동,3279,3279,0,방배 서리풀 그랑블,39.545,202311,4,"87,500",2,2019,서초대로34가길 52,37.4861283,126.9975202,,,중개거래,서울 서초구
서울특별시 서초구 방배동,1344,1344,0,방배1차현대홈타운,59.94,202311,15,"131,000",4,1999,서초대로1길 30,37.4884387,126.9839012,,,중개거래,서울 서초구
서울특별시 서초구 방배동,866-20,866,20,방배대우디오빌,28.84,202311,4,"27,300",8,2005,서초대로 17,37.4860436,126.9842011,,,중개거래,서울 서초구
서울특별시 서초구 방배동,2626,2626,0,삼성래미안1,114.94,202311,3,"169,000",9,2003,방배선행길 2,37.472702,126.9840082,,20231122,중개거래,서울 서초구
서울특별시 서초구 방배동,1030-1,1030,1,삼호한숲,59.98,202311,1,"129,000",4,1998,방배로3길 10-3,37.4777555,126.9989219,,,중개거래,서울 서초구
서울특별시 서초구 방배동,906-13,906,13,서리풀e편한세상,84.97,202311,6,"237,000",13,2010,효령로33길 50,37.4839074,126.9983235,,,중개거래,서울 서초구
서울특별시 서초구 방배동,772-13,772,13,현대멤피스,133.31,202311,3,"230,000",20,2001,방배로 239,37.4942595,126.9889506,,,중개거래,서울 서초구
서울특별시 서초구 서초동,1488-5,1488,5,그린빌라트,118.09,202310,31,"118,704",2,1997,명달로8길 11,37.481973,127.005766,,20231106,직거래,-
서울특별시 서초구 서초동,1326,1326,0,삼성서초가든스위트,243.9,202311,13,"530,000",18,2000,서운로 122,37.4946034,127.0258999,,,중개거래,서울 서초구
서울특별시 서초구 서초동,1685,1685,0,삼풍아파트,130.73,202311,3,"315,000",7,1988,서초중앙로 200,37.4985436,127.0156133,,,중개거래,서울 서초구
서울특별시 서초구 서초동,1685,1685,0,삼풍아파트,79.47,202311,4,"230,000",11,1988,서초중앙로 200,37.4985436,127.0156133,,,중개거래,서울 서초구
서울특별시 서초구 서초동,1757,1757,0,서초그랑자이,59.98,202310,30,"233,500",29,2021,효령로 391,37.4890871,127.0261778,,,중개거래,서울 서초구
서울특별시 서초구 서초동,1616-10,1616,10,서초극동스타클래스,84.3,202311,20,"120,000",1,2003,서리풀4길 43,37.4879143,127.022991,,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 서초구 서초동,1450-1,1450,1,월드메르디앙(오페라),195.489,202310,31,"210,000",13,2004,반포대로4길 24,37.4815515,127.0139864,,,중개거래,서울 서초구
서울특별시 서초구 서초동,1338-1,1338,1,풍림아이원플러스,35.903,202311,9,"35,900",8,2004,효령로77길 14,37.4904147,127.0297086,,,중개거래,서울 서초구
서울특별시 서초구 서초동,1506-42,1506,42,프레스턴-2(1506-42),143.84,202311,6,"185,000",2,2006,명달로22길 89,37.4884014,127.0070727,,20231108,중개거래,"서울 서초구, 전남 순천시"
서울특별시 서초구 서초동,1363-25,1363,25,한라비발디스튜디오193,25.75,202311,15,"32,000",8,2013,강남대로39길 15-10,37.4857127,127.0321287,,20231117,직거래,-
서울특별시 서초구 서초동,1316-15,1316,15,현대성우주상복합아파트,150.95,202311,5,"197,000",22,2002,강남대로61길 23,37.4984713,127.0242506,,,중개거래,서울 서초구
서울특별시 서초구 신원동,568,568,0,서초포레스타3단지,84.39,202310,30,"150,000",14,2014,헌릉로8길 22,37.4547821,127.0589417,,,중개거래,"경기 하남시, 서울 서초구"
서울특별시 서초구 신원동,619,619,0,서초포레스타6단지,84.79,202311,12,"167,500",6,2015,청계산로9길 1-12,37.4499803,127.0556422,,,중개거래,서울 서초구
서울특별시 서초구 양재동,154-2,154,2,우성,84.58,202311,5,"158,000",15,1991,바우뫼로 91,37.4766176,127.0294575,,,중개거래,서울 서초구
서울특별시 서초구 우면동,712,712,0,서초네이처힐2단지,59.99,202311,3,"114,000",3,2012,형촌길 15,37.4628055,127.0217075,,,중개거래,서울 서초구
서울특별시 서초구 우면동,753,753,0,서초호반써밋,118.1321,202310,30,"179,900",9,2013,양재대로2길 109,37.4564356,127.0132521,,,중개거래,서울 서초구
서울특별시 서초구 잠원동,73,73,0,신반포2,107.31,202311,2,"343,000",9,1978,신반포로23길 41,37.51023,127.0022228,,,중개거래,"서울 서초구, 서울 송파구"
서울특별시 서초구 잠원동,73,73,0,신반포2,107.31,202311,10,"339,000",12,1978,신반포로23길 41,37.51023,127.0022228,,,중개거래,"서울 서초구, 서울 송파구"
서울특별시 서초구 잠원동,Feb-56,56,2,신반포27,53.46,202311,13,"155,000",6,1985,잠원로8길 3,37.5157781,127.0098306,,,중개거래,서울 서초구
서울특별시 서초구 잠원동,Aug-49,49,8,한강,84.53,202310,30,"243,000",11,1989,잠원로 213-10,37.521318,127.0151307,,,중개거래,서울 서초구
서울특별시 서초구 잠원동,Nov-71,71,11,한신타워,131.88,202311,17,"270,000",12,1996,잠원로3길 8,37.510927,127.0059875,,20231120,중개거래,서울 서초구
서울특별시 성동구 금호동1가,633,633,0,벽산,84.82,202311,12,"95,000",4,2001,금호로 100,37.5518565,127.0271162,,,중개거래,서울 성동구
서울특별시 성동구 금호동1가,1818,1818,0,신금호두산위브,84.33,202310,27,"109,500",11,2006,행당로 27,37.5559648,127.0223167,,,중개거래,서울 성동구
서울특별시 성동구 금호동2가,1215,1215,0,금호자이1차,84.98,202311,16,"124,000",3,2012,금호로 117,37.5528377,127.0224511,,,중개거래,서울 성동구
서울특별시 성동구 금호동2가,1217,1217,0,래미안하이리버,59.99,202311,2,"122,500",14,2012,금호로 107,37.551292,127.0245415,,,중개거래,서울 성동구
서울특별시 성동구 금호동2가,1217,1217,0,래미안하이리버,84.99,202311,3,"147,000",20,2012,금호로 107,37.551292,127.0245415,,,중개거래,서울 성동구
서울특별시 성동구 금호동4가,800,800,0,대우,114.71,202310,31,"152,000",4,2001,독서당로 272,37.5459724,127.0196834,,,중개거래,서울 성동구
서울특별시 성동구 금호동4가,800,800,0,대우,84.71,202311,1,"137,800",24,2001,독서당로 272,37.5459724,127.0196834,,,중개거래,서울 성동구
서울특별시 성동구 금호동4가,340,340,0,서울숲푸르지오,59.9,202311,2,"119,500",1,2007,금호로 15,37.5447555,127.0224568,,,중개거래,서울 성동구
서울특별시 성동구 금호동4가,340,340,0,서울숲푸르지오,114.55,202311,13,"205,000",4,2007,금호로 15,37.5447555,127.0224568,,,중개거래,서울 성동구
서울특별시 성동구 금호동4가,340,340,0,서울숲푸르지오,59.9,202311,16,"125,500",3,2007,금호로 15,37.5447555,127.0224568,,,중개거래,서울 성동구
서울특별시 성동구 금호동4가,235,235,0,서울숲푸르지오2차,59.862,202310,27,"125,500",8,2012,금호로 17,37.5461582,127.0240435,,,중개거래,서울 성동구
서울특별시 성동구 금호동4가,235,235,0,서울숲푸르지오2차,84.776,202311,3,"158,500",3,2012,금호로 17,37.5461582,127.0240435,,,중개거래,서울 성동구
서울특별시 성동구 금호동4가,235,235,0,서울숲푸르지오2차,84.776,202311,16,"165,500",5,2012,금호로 17,37.5461582,127.0240435,,,중개거래,서울 성동구
서울특별시 성동구 마장동,820,820,0,금호어울림,84.97,202311,1,"134,500",10,2006,마조로 57,37.5630079,127.0406648,,,중개거래,서울 성동구
서울특별시 성동구 사근동,314,314,0,벽산,59.84,202311,2,"59,000",1,2000,살곶이길 176,37.5604483,127.049483,,,중개거래,서울 성동구
서울특별시 성동구 상왕십리동,811,811,0,텐즈힐(2구역),84.9,202311,11,"141,500",5,2014,마장로 137,37.5693623,127.0247156,,,중개거래,서울 성동구
서울특별시 성동구 성수동1가,479-1,479,1,강변동양,84.56,202311,15,"243,000",1,2001,둘레길 21,37.5376909,127.0463145,,,중개거래,서울 성동구
서울특별시 성동구 성수동1가,708,708,0,동아그린,112.09,202311,10,"139,000",10,1999,상원길 76,37.5509016,127.0480163,,,중개거래,서울 성동구
서울특별시 성동구 성수동1가,707,707,0,서울숲한양현대,84.81,202311,1,"135,000",4,1999,상원1길 17,37.5455112,127.0479892,,,중개거래,서울 성동구
서울특별시 성동구 성수동1가,718,718,0,트리마제,25.3284,202311,2,"97,500",2,2017,왕십리로 16,37.5388236,127.045046,,20231115,중개거래,서울 성동구
서울특별시 성동구 성수동1가,718,718,0,트리마제,84.8111,202311,9,"310,000",15,2017,왕십리로 16,37.5388236,127.045046,,20231109,직거래,-
서울특별시 성동구 성수동2가,830,830,0,강변금호타운,59.67,202310,28,"180,000",2,1994,둘레19길 6,37.5349656,127.0579647,,,중개거래,서울 성동구
서울특별시 성동구 성수동2가,834,834,0,현대I-PARK,84.98,202311,8,"137,000",6,2003,성수이로 137,37.5474072,127.0566112,,,중개거래,서울 성동구
서울특별시 성동구 옥수동,428,428,0,극동,84.74,202310,29,"130,000",7,1986,독서당로 191,37.5432656,127.0115516,20231030,,중개거래,서울 성동구
서울특별시 성동구 옥수동,436,436,0,극동그린,114.32,202311,2,"117,500",1,1997,독서당로 175,37.5419561,127.0099876,,,직거래,-
서울특별시 성동구 옥수동,250,250,0,삼성,114.666,202310,29,"155,000",3,1999,독서당로 218,37.5423618,127.014038,,,중개거래,서울 성동구
서울특별시 성동구 옥수동,250,250,0,삼성,114.666,202311,13,"165,000",2,1999,독서당로 218,37.5423618,127.014038,,,중개거래,서울 성동구
서울특별시 성동구 옥수동,528,528,0,옥수파크힐스101동~116동,59.78,202311,1,"153,000",9,2016,매봉길 50,37.5483322,127.013891,,,중개거래,서울 성동구
서울특별시 성동구 옥수동,528,528,0,옥수파크힐스101동~116동,84.3,202311,1,"175,000",14,2016,매봉길 50,37.5483322,127.013891,,,중개거래,서울 성동구
서울특별시 성동구 옥수동,100,100,0,옥수하이츠,114.78,202310,31,"243,000",9,1998,한림말길 50,37.5400237,127.0162449,,,중개거래,"서울 서초구, 서울 성동구"
서울특별시 성동구 옥수동,100,100,0,옥수하이츠,114.78,202310,31,"243,000",9,1998,한림말길 50,37.5400237,127.0162449,20231114,,중개거래,서울 성동구
서울특별시 성동구 응봉동,98,98,0,금호현대,120,202310,29,"116,000",4,1990,독서당로 377,37.5510465,127.0309542,,20231116,중개거래,서울 성동구
서울특별시 성동구 응봉동,97,97,0,대림(2차),59.91,202310,27,"84,000",10,1989,독서당로 431,37.5528936,127.0325198,,,중개거래,서울 성동구
서울특별시 성동구 응봉동,97,97,0,대림(2차),59.91,202310,30,"85,000",11,1989,독서당로 431,37.5528936,127.0325198,,,중개거래,서울 성동구
서울특별시 성동구 응봉동,15,15,0,대림강변타운,114.88,202310,28,"135,000",3,2001,고산자로 160,37.5534295,127.0357413,,20231031,중개거래,서울 성동구
서울특별시 성동구 응봉동,15,15,0,대림강변타운,84.42,202311,6,"142,000",10,2001,고산자로 160,37.5534295,127.0357413,,,중개거래,서울 성동구
서울특별시 성동구 응봉동,275,275,0,신동아,59.97,202310,29,"74,000",9,1996,독서당로 375,37.5502517,127.0295016,,,중개거래,서울 성동구
서울특별시 성동구 하왕십리동,1070,1070,0,센트라스,40.94,202311,4,"86,800",22,2016,왕십리로 410,37.56611,127.0276467,,,중개거래,서울 성동구
서울특별시 성동구 하왕십리동,1070,1070,0,센트라스,59.66,202311,14,"121,800",9,2016,왕십리로 410,37.56611,127.0276467,,,중개거래,"서울 성동구, 서울 중구"
서울특별시 성동구 하왕십리동,1070,1070,0,센트라스,59.93,202311,14,"136,000",28,2016,왕십리로 410,37.56611,127.0276467,,,중개거래,"서울 광진구, 서울 성동구"
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,84.417,202310,28,"98,000",1,2004,난계로 84,,,,,중개거래,서울 성동구
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,59.936,202310,30,"83,000",2,2004,난계로 84,,,,,중개거래,서울 성동구
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,59.936,202311,8,"73,000",1,2004,난계로 84,,,,,중개거래,서울 중구
서울특별시 성동구 하왕십리동,258,258,0,청계벽산,114.46,202311,11,"69,300",3,1996,무학로 50,,,,20231120,직거래,-
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),129.34,202310,27,"198,000",3,2015,무학로 33,,,,,중개거래,서울 성동구
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),84.88,202310,28,"151,000",12,2015,무학로 33,,,,,중개거래,"서울 강남구, 서울 성동구"
서울특별시 성동구 행당동,345,345,0,두산,59.94,202311,11,"88,600",13,1997,고산자로14길 40,37.5647114,127.0373264,,,중개거래,서울 성동구
서울특별시 성동구 행당동,147,147,0,서울숲삼부아파트,84.09,202310,30,"101,000",3,1998,왕십리로 280,37.5599987,127.0374482,,,직거래,-
서울특별시 성동구 행당동,147,147,0,서울숲삼부아파트,84.09,202310,30,"101,000",3,1998,왕십리로 280,37.5599987,127.0374482,,,직거래,-
