시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,,1평,시군구,평당 평균 가격(만원),,시군구,전용면적(㎡),평수,거래금액(만원),평당 가격(만원),,,,,,,
서울특별시 송파구 잠실동,19,19,0,잠실엘스,119.93,201612,22,"158,000",25,2008,올림픽로 99,,,,1453.858209,,서울특별시 송파구 잠실동,119.93,36.27888123,"158,000",4355.150838,,,,,,,
서울특별시 송파구 잠실동,19,19,0,잠실엘스,59.96,201612,26,"89,800",26,2008,올림픽로 99,,,,1864.244964,,서울특별시 송파구 잠실동,59.96,18.13792811,"89,800",4950.951368,,,,,,,
서울특별시 송파구 잠실동,19,19,0,잠실엘스,84.8,201612,29,"105,000",21,2008,올림픽로 99,,,,1267.575773,,서울특별시 송파구 잠실동,84.8,25.65203976,"105,000",4093.241745,,,,,,,
서울특별시 송파구 잠실동,19,19,0,잠실엘스,84.8,201612,29,"110,500",25,2008,올림픽로 99,,,,1354.001394,,서울특별시 송파구 잠실동,84.8,25.65203976,"110,500",4307.649646,,,,,,,
서울특별시 송파구 잠실동,27,27,0,주공아파트 5단지,76.5,201612,1,"130,000",12,1978,송파대로 567,,,,2474.65025,,서울특별시 송파구 잠실동,76.5,23.14128587,"130,000",5617.665359,,,,,,,
서울특별시 송파구 잠실동,27,27,0,주공아파트 5단지,76.5,201612,9,"128,000",3,1978,송파대로 567,,,,2236.526062,,서울특별시 송파구 잠실동,76.5,23.14128587,"128,000",5531.239739,,,,,,,
서울특별시 송파구 잠실동,27,27,0,주공아파트 5단지,82.61,201612,14,"142,000",1,1978,송파대로 567,,,,1911.769458,,서울특별시 송파구 잠실동,82.61,24.98956373,"142,000",5682.37211,,,,,,,
서울특별시 송파구 잠실동,35,35,0,트리지움,84.95,201612,2,"108,000",21,2007,잠실로 62,,,,2053.714366,,서울특별시 송파구 잠실동,84.95,25.69741483,"108,000",4202.757387,,,,,,,
서울특별시 송파구 잠실동,35,35,0,트리지움,84.95,201612,13,"100,000",27,2007,잠실로 62,,,,2102.121055,,서울특별시 송파구 잠실동,84.95,25.69741483,"100,000",3891.442025,,,,,,,
서울특별시 송파구 잠실동,35,35,0,트리지움,59.88,201612,22,"88,000",17,2007,잠실로 62,,,,1712.234491,,서울특별시 송파구 잠실동,59.88,18.11372808,"88,000",4858.193721,,,,,,,
서울특별시 송파구 잠실동,35,35,0,트리지움,84.83,201612,30,"104,500",9,2007,잠실로 62,,,,2094.009668,,서울특별시 송파구 잠실동,84.83,25.66111477,"104,500",4072.309442,,,,,,,
서울특별시 송파구 잠실동,331,331,0,현대,84.68,201612,19,"74,000",12,1990,백제고분로18길 7,,,,2160.136289,,서울특별시 송파구 잠실동,84.68,25.6157397,"74,000",2888.848843,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.96,201612,5,"57,000",20,2013,위례광장로 163,,,,1704.451607,,서울특별시 송파구 장지동,51.96,15.71792436,"57,000",3626.433025,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,59.96,201612,14,"67,900",21,2013,위례광장로 163,,,,2202.746426,,서울특별시 송파구 장지동,59.96,18.13792811,"67,900",3743.536724,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.77,201612,15,"59,000",13,2013,위례광장로 163,,,,2028.803966,,서울특별시 송파구 장지동,51.77,15.66044927,"59,000",3767.452579,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.96,201612,19,"58,500",22,2013,위례광장로 163,,,,2273.728905,,서울특별시 송파구 장지동,51.96,15.71792436,"58,500",3721.865473,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,59.96,201612,20,"65,000",12,2013,위례광장로 163,,,,2326.64868,,서울특별시 송파구 장지동,59.96,18.13792811,"65,000",3583.650767,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.82,201612,20,"60,000",21,2013,위례광장로 163,,,,1313.669438,,서울특별시 송파구 장지동,51.82,15.6755743,"60,000",3827.610961,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.77,201612,21,"58,000",13,2013,위례광장로 163,,,,1599.82271,,서울특별시 송파구 장지동,51.77,15.66044927,"58,000",3703.59745,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,59.96,201612,22,"69,800",17,2013,위례광장로 163,,,,1711.980956,,서울특별시 송파구 장지동,59.96,18.13792811,"69,800",3848.289593,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,59.73,201612,24,"64,800",11,2013,위례광장로 163,,,,1816.908821,,서울특별시 송파구 장지동,59.73,18.06835301,"64,800",3586.381115,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.82,201612,26,"55,500",18,2013,위례광장로 163,,,,2039.441811,,서울특별시 송파구 장지동,51.82,15.6755743,"55,500",3540.540139,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.77,201612,26,"56,000",16,2013,위례광장로 163,,,,1825.923569,,서울특별시 송파구 장지동,51.77,15.66044927,"56,000",3575.887193,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.77,201612,26,"57,700",9,2013,위례광장로 163,,,,1716.680279,,서울특별시 송파구 장지동,51.77,15.66044927,"57,700",3684.440912,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,59.85,201612,26,"63,500",6,2013,위례광장로 163,,,,2211.242615,,서울특별시 송파구 장지동,59.85,18.10465306,"63,500",3507.385631,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.77,201612,26,"58,000",13,2013,위례광장로 163,,,,1646.452449,,서울특별시 송파구 장지동,51.77,15.66044927,"58,000",3703.59745,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,59.73,201612,27,"68,500",24,2013,위례광장로 163,,,,1794.219272,,서울특별시 송파구 장지동,59.73,18.06835301,"68,500",3791.159049,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.77,201612,27,"57,000",6,2013,위례광장로 163,,,,1766.615898,,서울특별시 송파구 장지동,51.77,15.66044927,"57,000",3639.742322,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.82,201612,27,"55,000",24,2013,위례광장로 163,,,,1722.450501,,서울특별시 송파구 장지동,51.82,15.6755743,"55,000",3508.643381,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.77,201612,27,"53,500",11,2013,위례광장로 163,,,,1597.193091,,서울특별시 송파구 장지동,51.77,15.66044927,"53,500",3416.249372,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.77,201612,27,"55,000",12,2013,위례광장로 163,,,,1527.142024,,서울특별시 송파구 장지동,51.77,15.66044927,"55,000",3512.032065,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,59.85,201612,28,"66,000",12,2013,위례광장로 163,,,,1527.142024,,서울특별시 송파구 장지동,59.85,18.10465306,"66,000",3645.471679,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.77,201612,28,"59,000",15,2013,위례광장로 163,,,,1534.143966,,서울특별시 송파구 장지동,51.77,15.66044927,"59,000",3767.452579,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,59.85,201612,29,"69,500",17,2013,위례광장로 163,,,,1534.143966,,서울특별시 송파구 장지동,59.85,18.10465306,"69,500",3838.792147,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.82,201612,29,"58,500",15,2013,위례광장로 163,,,,1527.142024,,서울특별시 송파구 장지동,51.82,15.6755743,"58,500",3731.920687,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,59.85,201612,31,"63,000",9,2013,위례광장로 163,,,,1534.143966,,서울특별시 송파구 장지동,59.85,18.10465306,"63,000",3479.768421,,,,,,,
서울특별시 송파구 장지동,879,879,0,송파더센트레,51.77,201612,31,"55,000",11,2013,위례광장로 163,,,,1630.485899,,서울특별시 송파구 장지동,51.77,15.66044927,"55,000",3512.032065,,,,,,,
서울특별시 송파구 장지동,856,856,0,송파파인타운10단지,59.96,201612,1,"60,000",8,2007,송파대로8길 20,,,,1571.922803,,서울특별시 송파구 장지동,59.96,18.13792811,"60,000",3307.985324,,,,,,,
서울특별시 송파구 장지동,854,854,0,송파파인타운11단지,84.94,201612,15,"62,500",18,2007,송파대로8길 58,,,,1648.663229,,서울특별시 송파구 장지동,84.94,25.69438983,"62,500",2432.437603,,,,,,,
서울특별시 송파구 장지동,854,854,0,송파파인타운11단지,84.94,201612,31,"65,000",9,2007,송파대로8길 58,,,,1853.847017,,서울특별시 송파구 장지동,84.94,25.69438983,"65,000",2529.735107,,,,,,,
서울특별시 송파구 장지동,833,833,0,송파파인타운1단지,84.95,201612,3,"59,000",7,2010,충민로 188,,,,2012.645498,,서울특별시 송파구 장지동,84.95,25.69741483,"59,000",2295.950795,,,,,,,
서울특별시 송파구 장지동,835,835,0,송파파인타운2단지,84.95,201612,26,"60,000",13,2008,충민로 151,,,,1914.94426,,서울특별시 송파구 장지동,84.95,25.69741483,"60,000",2334.865215,,,,,,,
서울특별시 송파구 장지동,849,849,0,송파파인타운3단지,84.98,201612,1,"59,300",11,2008,충민로 152,,,,1895.404012,,서울특별시 송파구 장지동,84.98,25.70648985,"59,300",2306.810473,,,,,,,
서울특별시 송파구 장지동,849,849,0,송파파인타운3단지,84.94,201612,17,"65,000",5,2008,충민로 152,,,,1954.024755,,서울특별시 송파구 장지동,84.94,25.69438983,"65,000",2529.735107,,,,,,,
서울특별시 송파구 장지동,849,849,0,송파파인타운3단지,84.94,201612,21,"64,300",9,2008,충민로 152,,,,1643.117773,,서울특별시 송파구 장지동,84.94,25.69438983,"64,300",2502.491806,,,,,,,
서울특별시 송파구 장지동,849,849,0,송파파인타운3단지,84.98,201612,24,"58,800",13,2008,충민로 152,,,,2829.271171,,서울특별시 송파구 장지동,84.98,25.70648985,"58,800",2287.360132,,,,,,,
서울특별시 송파구 장지동,849,849,0,송파파인타운3단지,84.98,201612,31,"59,250",8,2008,충민로 152,,,,2701.634878,,서울특별시 송파구 장지동,84.98,25.70648985,"59,250",2304.865439,,,,,,,
서울특별시 송파구 장지동,845,845,0,송파파인타운5단지,84.95,201612,30,"59,000",1,2008,충민로4길 5,,,,1807.295935,,서울특별시 송파구 장지동,84.95,25.69741483,"59,000",2295.950795,,,,,,,
서울특별시 송파구 장지동,847,847,0,송파파인타운6단지,84.98,201612,3,"63,000",9,2008,충민로6길 14,,,,1681.278806,,서울특별시 송파구 장지동,84.98,25.70648985,"63,000",2450.742998,,,,,,,
서울특별시 송파구 장지동,844,844,0,송파파인타운7단지,84.93,201612,1,"63,500",4,2007,충민로4길 19,,,,1641.377024,,서울특별시 송파구 장지동,84.93,25.69136482,"63,500",2471.647592,,,,,,,
서울특별시 송파구 장지동,844,844,0,송파파인타운7단지,84.93,201612,6,"65,000",4,2007,충민로4길 19,,,,1714.39388,,서울특별시 송파구 장지동,84.93,25.69136482,"65,000",2530.032968,,,,,,,
서울특별시 송파구 장지동,843,843,0,송파파인타운9단지,59.95,201612,17,"59,700",11,2007,송파대로8길 17,,,,1675.430383,,서울특별시 송파구 장지동,59.95,18.13490311,"59,700",3291.994429,,,,,,,
서울특별시 송파구 장지동,843,843,0,송파파인타운9단지,59.95,201612,17,"60,000",9,2007,송파대로8길 17,,,,1727.650874,,서울특별시 송파구 장지동,59.95,18.13490311,"60,000",3308.537114,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,8,"58,000",13,2013,위례광장로 121,,,,2098.732604,,서울특별시 송파구 장지동,51.77,15.66044927,"58,000",3703.59745,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),75.92,201612,12,"75,000",9,2013,위례광장로 121,,,,1675.430383,,서울특별시 송파구 장지동,75.92,22.9658356,"75,000",3265.720495,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,12,"55,500",3,2013,위례광장로 121,,,,1745.564678,,서울특별시 송파구 장지동,51.77,15.66044927,"55,500",3543.959629,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,13,"57,200",11,2013,위례광장로 121,,,,2198.146253,,서울특별시 송파구 장지동,51.77,15.66044927,"57,200",3652.513347,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),54.12,201612,13,"59,500",14,2013,위례광장로 121,,,,2153.962409,,서울특별시 송파구 장지동,54.12,16.37132538,"59,500",3634.403363,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),59.85,201612,13,"64,500",4,2013,위례광장로 121,,,,2480.161721,,서울특별시 송파구 장지동,59.85,18.10465306,"64,500",3562.62005,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,14,"59,500",12,2013,위례광장로 121,,,,2064.165174,,서울특별시 송파구 장지동,51.77,15.66044927,"59,500",3799.380143,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),84.96,201612,14,"80,500",9,2013,위례광장로 121,,,,1233.648489,,서울특별시 송파구 장지동,84.96,25.70043984,"80,500",3132.242114,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),59.63,201612,16,"65,000",10,2013,위례광장로 121,,,,1831.29592,,서울특별시 송파구 장지동,59.63,18.03810296,"65,000",3603.483146,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,17,"53,500",4,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.77,15.66044927,"53,500",3416.249372,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),59.96,201612,17,"75,000",19,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,59.96,18.13792811,"75,000",4134.981654,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,19,"58,000",6,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.77,15.66044927,"58,000",3703.59745,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),84.96,201612,19,"80,000",13,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,84.96,25.70043984,"80,000",3112.787194,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),84.96,201612,20,"84,800",8,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,84.96,25.70043984,"84,800",3299.554426,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,21,"58,000",9,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.77,15.66044927,"58,000",3703.59745,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,21,"56,500",4,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.77,15.66044927,"56,500",3607.814758,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,22,"57,500",7,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.77,15.66044927,"57,500",3671.669886,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,23,"49,500",1,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.77,15.66044927,"49,500",3160.828858,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,24,"49,000",1,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.77,15.66044927,"49,000",3128.901294,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,26,"59,900",11,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.77,15.66044927,"59,900",3824.922194,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,26,"55,000",9,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.77,15.66044927,"55,000",3512.032065,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),75.97,201612,26,"75,000",7,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,75.97,22.98096062,"75,000",3263.571147,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),75.97,201612,27,"81,600",12,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,75.97,22.98096062,"81,600",3550.765407,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),84.93,201612,27,"81,000",12,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,84.93,25.69136482,"81,000",3152.810314,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),54.12,201612,27,"56,500",12,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,54.12,16.37132538,"56,500",3451.156135,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),59.63,201612,27,"68,000",12,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,59.63,18.03810296,"68,000",3769.797753,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),84.93,201612,28,"81,000",19,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,84.93,25.69136482,"81,000",3152.810314,,,,,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.82,201612,29,"59,700",7,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.82,15.6755743,"59,700",3808.472906,,,,2420.101075,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),54.12,201612,29,"59,000",13,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,54.12,16.37132538,"59,000",3603.862158,,,,2868.834446,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.78,201612,30,"57,000",6,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.78,15.66347428,"57,000",3639.039397,,,,2342.033298,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),59.63,201612,30,"68,500",14,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,59.63,18.03810296,"68,500",3797.516854,,,,2730.909713,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),59.63,201612,31,"66,000",11,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,59.63,18.03810296,"66,000",3658.921348,,,,2924.004339,,,
서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,201612,31,"58,000",17,2013,위례광장로 121,,,,,,서울특별시 송파구 장지동,51.77,15.66044927,"58,000",3703.59745,,,,2813.664553,,,
서울특별시 송파구 풍납동,391,391,0,극동,58.11,201612,3,"42,300",5,1987,올림픽로45길 12,,,,,,서울특별시 송파구 풍납동,58.11,17.57830225,"42,300",2406.375736,,,,2813.664553,,,
서울특별시 송파구 풍납동,391,391,0,극동,79.945,201612,10,"51,000",11,1987,올림픽로45길 11,,,,,,서울특별시 송파구 풍납동,79.945,24.18339998,"51,000",2108.884608,,,,2830.215521,,,
서울특별시 송파구 풍납동,391,391,0,극동,58.11,201612,27,"41,000",3,1987,올림픽로45길 12,,,,,,서울특별시 송파구 풍납동,58.11,17.57830225,"41,000",2332.420926,,,,2813.664553,,,
서울특별시 송파구 풍납동,506,506,0,동아한가람1,84.38,201612,22,"51,000",6,1995,한가람로 448,,,,,,서울특별시 송파구 풍납동,84.38,25.52498956,"51,000",1998.041953,,,,2813.664553,,,
서울특별시 송파구 풍납동,219,219,0,미성,116.965,201612,5,"57,800",4,1985,풍성로 14,,,,,,서울특별시 송파구 풍납동,116.965,35.38196734,"57,800",1633.600513,,,,2758.49466,,,
서울특별시 송파구 풍납동,511,511,0,송파현대힐스테이트,84.99,201612,1,"59,700",5,2006,풍성로26길 31,,,,,,서울특별시 송파구 풍납동,84.99,25.70951485,"59,700",2322.097494,,,,2432.437603,,,
서울특별시 송파구 풍납동,511,511,0,송파현대힐스테이트,59.98,201612,13,"50,500",8,2006,풍성로26길 31,,,,,,서울특별시 송파구 풍납동,59.98,18.14397812,"50,500",2783.292598,,,,2255.708706,,,
서울특별시 송파구 풍납동,511,511,0,송파현대힐스테이트,84.99,201612,29,"55,000",2,2006,풍성로26길 31,,,,,,서울특별시 송파구 풍납동,84.99,25.70951485,"55,000",2139.285798,,,,2918.974495,,,
서울특별시 송파구 풍납동,509,509,0,씨티극동1,59.95,201612,30,"38,500",3,1998,한가람로 478,,,,,,서울특별시 송파구 풍납동,59.95,18.13490311,"38,500",2122.977982,,,,2500.725341,,,
서울특별시 송파구 풍납동,413-1,413,1,현대1,71.17,201612,27,"54,000",14,1995,올림픽로 525,,,,,,서울특별시 송파구 풍납동,71.17,21.52895837,"54,000",2508.249543,,,,2372.383294,,,
서울특별시 송파구 풍납동,413-1,413,1,현대1,83.02,201612,30,"53,500",2,1995,올림픽로 525,,,,,,서울특별시 송파구 풍납동,83.02,25.11358893,"53,500",2130.320766,,,,2384.050753,,,
서울특별시 송파구 풍납동,260,260,0,현대리버빌1지구,187.12,201612,29,"78,000",1,1999,토성로 37,,,,,,서울특별시 송파구 풍납동,187.12,56.60388774,"78,000",1377.997221,,,,2841.723752,,,
서울특별시 송파구 풍납동,261,261,0,현대리버빌2지구,84.97,201612,12,"53,000",8,1999,풍성로24길 42,,,,,,서울특별시 송파구 풍납동,84.97,25.70346484,"53,000",2061.978816,,,,2290.864632,,,
서울특별시 양천구 목동,928,928,0,건영,84.27,201612,15,"30,000",12,1994,목동중앙본로22길 63,,,,,,서울특별시 양천구 목동,84.27,25.49171451,"30,000",1176.852973,,,,2482.601581,,,
서울특별시 양천구 목동,951,951,0,금호어울림,84.99,201612,1,"59,200",10,2004,목동중앙서로 37,,,,,,서울특별시 양천구 목동,84.99,25.70951485,"59,200",2302.649441,,,,2504.378788,,,
서울특별시 양천구 목동,951,951,0,금호어울림,133.03,201612,6,"69,000",9,2004,목동중앙서로 37,,,,,,서울특별시 양천구 목동,133.03,40.24163737,"69,000",1714.64196,,,,2380.850794,,,
서울특별시 양천구 목동,808-5,808,5,대원칸타빌,107.268,201612,21,"73,500",9,2001,목동로 224,,,,,,서울특별시 양천구 목동,107.268,32.4486203,"73,500",2265.119421,,,,2545.31746,,,
서울특별시 양천구 목동,941,941,0,대원칸타빌2,103.68,201612,17,"63,500",8,2003,목동중앙로 11,,,,,,서울특별시 양천구 목동,103.68,31.36324861,"63,500",2024.662712,,,,2310.365079,,,
서울특별시 양천구 목동,956,956,0,롯데캐슬위너,59.98,201612,10,"53,500",19,2005,목동중앙북로 38,,,,,,서울특별시 양천구 목동,59.98,18.14397812,"53,500",2948.636712,,,,2491.600067,,,
서울특별시 양천구 목동,956,956,0,롯데캐슬위너,84.94,201612,21,"70,000",16,2005,목동중앙북로 38,,,,,,서울특별시 양천구 목동,84.94,25.69438983,"70,000",2724.330115,,,,1980.743991,,,
서울특별시 양천구 목동,956,956,0,롯데캐슬위너,84.97,201612,28,"69,000",10,2005,목동중앙북로 38,,,,,,서울특별시 양천구 목동,84.97,25.70346484,"69,000",2684.462987,,,,1542.403542,,,
서울특별시 양천구 목동,956,956,0,롯데캐슬위너,84.98,201612,31,"68,500",6,2005,목동중앙북로 38,,,,,,서울특별시 양천구 목동,84.98,25.70648985,"68,500",2664.696752,,,,1432.439924,,,
서울특별시 양천구 목동,755-1,755,1,목4현대,84.99,201612,29,"45,000",12,1997,목동중앙본로1길 11,,,,,,서울특별시 양천구 목동,84.99,25.70951485,"45,000",1750.324744,,,,2074.509323,,,
서울특별시 양천구 목동,907-5,907,5,목동가든스위트,144.16,201612,10,"78,000",10,1999,목동서로 65,,,,,,서울특별시 양천구 목동,144.16,43.60846759,"78,000",1788.643452,,,,3172.496232,,,
서울특별시 양천구 목동,549,549,0,목동금호베스트빌,96.83,201612,31,"53,700",3,2002,목동중앙북로8길 111,,,,,,서울특별시 양천구 목동,96.83,29.2911204,"53,700",1833.320107,,,,3222.645097,,,
서울특별시 양천구 목동,945,945,0,목동노블레스,81.26,201612,9,"49,800",5,2007,목동중앙남로 12-3,,,,,,서울특별시 양천구 목동,81.26,24.5811881,"49,800",2025.939503,,,,2895.106923,,,
서울특별시 양천구 목동,713-29,713,29,목동다솔,84.6,201612,3,"35,400",7,2004,목동중앙남로3가길 131,,,,,,서울특별시 양천구 목동,84.6,25.59153967,"35,400",1383.269645,,,,3776.11276,,,
서울특별시 양천구 목동,763-1,763,1,목동성원,59.85,201612,10,"39,000",1,2000,목동중앙로 67,,,,,,서울특별시 양천구 목동,59.85,18.10465306,"39,000",2154.142356,,,,1825.557294,,,
서울특별시 양천구 목동,763-1,763,1,목동성원,59.85,201612,29,"45,000",12,2000,목동중앙로 67,,,,,,서울특별시 양천구 목동,59.85,18.10465306,"45,000",2485.548872,,,,2645.246411,,,
서울특별시 양천구 목동,926-8,926,8,목동성원(926-8),84.31,201612,2,"67,000",5,1997,목동서로 234,,,,,,서울특별시 양천구 목동,84.31,25.50381453,"67,000",2627.058,,,,5378.779542,,,
서울특별시 양천구 목동,751-4,751,4,목동성원초원,59.9,201612,1,"35,600",2,1999,목동중앙본로 20,,,,,,서울특별시 양천구 목동,59.9,18.11977809,"35,600",1964.703973,,,,5677.779723,,,
서울특별시 양천구 목동,751-4,751,4,목동성원초원,84.96,201612,19,"49,700",4,1999,목동중앙본로 20,,,,,,서울특별시 양천구 목동,84.96,25.70043984,"49,700",1933.819044,,,,5281.015707,,,
서울특별시 양천구 목동,751-4,751,4,목동성원초원,59.9,201612,20,"38,000",2,1999,목동중앙본로 20,,,,,,서울특별시 양천구 목동,59.9,18.11977809,"38,000",2097.155927,,,,5828.364728,,,
서울특별시 양천구 목동,903,903,0,목동신시가지3,122.35,201612,10,"135,000",3,1986,목동서로 100,,,,,,서울특별시 양천구 목동,122.35,37.01093237,"135,000",3647.570903,,,,5612.206294,,,
서울특별시 양천구 목동,903,903,0,목동신시가지3,145.13,201612,27,"150,000",12,1986,목동서로 100,,,,,,서울특별시 양천구 목동,145.13,43.90189305,"150,000",3416.709157,,,,5957.825307,,,
서울특별시 양천구 목동,904,904,0,목동신시가지4,48.69,201612,28,"58,000",6,1986,목동서로 130,,,,,,서울특별시 양천구 목동,48.69,14.72874783,"58,000",3937.877182,,,,5947.290934,,,
서울특별시 양천구 목동,912,912,0,목동신시가지5,142.51,201612,2,"168,000",3,1986,목동동로 350,,,,,,서울특별시 양천구 목동,142.51,43.10934182,"168,000",3897.067153,,,,6061.402819,,,
서울특별시 양천구 목동,912,912,0,목동신시가지5,95.22,201612,23,"110,000",3,1986,목동동로 350,,,,,,서울특별시 양천구 목동,95.22,28.80409465,"110,000",3818.901491,,,,3359.379082,,,
서울특별시 양천구 목동,911,911,0,목동신시가지6,47.94,201612,17,"63,000",15,1986,목동동로 430,,,,,,서울특별시 양천구 목동,47.94,14.50187248,"63,000",4344.266583,,,,3434.870747,,,
서울특별시 양천구 목동,950,950,0,목동이-편한세상,134.77,201612,4,"83,000",3,2006,목동중앙로7길 32,,,,,,서울특별시 양천구 목동,134.77,40.76798819,"83,000",2035.911108,,,,3170.64992,,,
서울특별시 양천구 목동,950,950,0,목동이-편한세상,156.54,201612,5,"87,000",8,2006,목동중앙로7길 32,,,,,,서울특별시 양천구 목동,156.54,47.3534234,"87,000",1837.248371,,,,2985.719877,,,
서울특별시 양천구 목동,950,950,0,목동이-편한세상,156.54,201612,22,"89,000",8,2006,목동중앙로7길 32,,,,,,서울특별시 양천구 목동,156.54,47.3534234,"89,000",1879.483966,,,,2342.586512,,,
